series,state,year,month,rate
LASST350000000000003,35,2007,12,4
LASST350000000000003,35,2008,01,4
LASST350000000000003,35,2008,02,4
LASST350000000000003,35,2008,03,4
LASST350000000000003,35,2008,04,4
LASST350000000000003,35,2008,05,4.1
LASST350000000000003,35,2008,06,4.2
LASST350000000000003,35,2008,07,4.3
LASST350000000000003,35,2008,08,4.5
LASST350000000000003,35,2008,09,4.7
LASST350000000000003,35,2008,10,5
LASST350000000000003,35,2008,11,5.4
LASST350000000000003,35,2008,12,5.9
LASST350000000000003,35,2009,01,6.4
LASST350000000000003,35,2009,02,6.9
LASST350000000000003,35,2009,03,7.3
LASST350000000000003,35,2009,04,7.7
LASST350000000000003,35,2009,05,7.9
LASST350000000000003,35,2009,06,8
LASST350000000000003,35,2009,07,8.1
LASST350000000000003,35,2009,08,8.1
LASST350000000000003,35,2009,09,8
LASST350000000000003,35,2009,10,8
LASST350000000000003,35,2009,11,8
LASST350000000000003,35,2009,12,8
LASST350000000000003,35,2010,01,8.1
LASST350000000000003,35,2010,02,8.1
LASST350000000000003,35,2010,03,8.2
LASST350000000000003,35,2010,04,8.2
LASST350000000000003,35,2010,05,8.3
LASST350000000000003,35,2010,06,8.3
LASST350000000000003,35,2010,07,8.3
LASST350000000000003,35,2010,08,8.2
LASST350000000000003,35,2010,09,8.1
LASST350000000000003,35,2010,10,8
LASST350000000000003,35,2010,11,7.9
LASST350000000000003,35,2010,12,7.8
LASST350000000000003,35,2011,01,7.6
LASST350000000000003,35,2011,02,7.5
LASST350000000000003,35,2011,03,7.4
LASST350000000000003,35,2011,04,7.3
LASST350000000000003,35,2011,05,7.3
LASST350000000000003,35,2011,06,7.4
LASST350000000000003,35,2011,07,7.5
LASST350000000000003,35,2011,08,7.5
LASST350000000000003,35,2011,09,7.6
LASST350000000000003,35,2011,10,7.6
LASST350000000000003,35,2011,11,7.6
LASST350000000000003,35,2011,12,7.6
LASST350000000000003,35,2012,01,7.5
LASST350000000000003,35,2012,02,7.3
LASST350000000000003,35,2012,03,7.2
LASST350000000000003,35,2012,04,7.1
LASST350000000000003,35,2012,05,7.1
LASST350000000000003,35,2012,06,7
LASST350000000000003,35,2012,07,7
LASST350000000000003,35,2012,08,6.9
LASST350000000000003,35,2012,09,6.9
LASST350000000000003,35,2012,10,6.9
LASST350000000000003,35,2012,11,6.9
LASST350000000000003,35,2012,12,6.8
LASST350000000000003,35,2013,01,6.8
LASST350000000000003,35,2013,02,6.8
LASST350000000000003,35,2013,03,6.7
LASST350000000000003,35,2013,04,6.7
LASST350000000000003,35,2013,05,6.6
LASST350000000000003,35,2013,06,6.7
LASST350000000000003,35,2013,07,6.7
LASST350000000000003,35,2013,08,6.7
LASST350000000000003,35,2013,09,6.7
LASST350000000000003,35,2013,10,6.7
LASST350000000000003,35,2013,11,6.7
LASST350000000000003,35,2013,12,6.7
LASST350000000000003,35,2014,01,6.7
LASST350000000000003,35,2014,02,6.7
LASST350000000000003,35,2014,03,6.8
LASST350000000000003,35,2014,04,6.7
LASST350000000000003,35,2014,05,6.7
LASST350000000000003,35,2014,06,6.6
LASST350000000000003,35,2014,07,6.5
LASST350000000000003,35,2014,08,6.4
LASST350000000000003,35,2014,09,6.3
LASST350000000000003,35,2014,10,6.2
LASST350000000000003,35,2014,11,6.1
LASST350000000000003,35,2014,12,6
LASST350000000000003,35,2015,01,5.9
LASST350000000000003,35,2015,02,6
LASST350000000000003,35,2015,03,6.1
LASST350000000000003,35,2015,04,6.2
LASST350000000000003,35,2015,05,6.2
LASST350000000000003,35,2015,06,6.4
LASST350000000000003,35,2015,07,6.5
LASST350000000000003,35,2015,08,6.7
LASST350000000000003,35,2015,09,6.8
LASST360000000000003,36,2006,01,4.8
LASST360000000000003,36,2006,02,4.7
LASST360000000000003,36,2006,03,4.7
LASST360000000000003,36,2006,04,4.7
LASST360000000000003,36,2006,05,4.7
LASST360000000000003,36,2006,06,4.6
LASST360000000000003,36,2006,07,4.6
LASST360000000000003,36,2006,08,4.5
LASST360000000000003,36,2006,09,4.4
LASST360000000000003,36,2006,10,4.3
LASST360000000000003,36,2006,11,4.3
LASST360000000000003,36,2006,12,4.3
LASST360000000000003,36,2007,01,4.3
LASST360000000000003,36,2007,02,4.3
LASST360000000000003,36,2007,03,4.4
LASST360000000000003,36,2007,04,4.4
LASST360000000000003,36,2007,05,4.5
LASST360000000000003,36,2007,06,4.6
LASST360000000000003,36,2007,07,4.7
LASST360000000000003,36,2007,08,4.7
LASST360000000000003,36,2007,09,4.8
LASST360000000000003,36,2007,10,4.8
LASST360000000000003,36,2007,11,4.8
LASST360000000000003,36,2007,12,4.9
LASST360000000000003,36,2008,01,4.9
LASST360000000000003,36,2008,02,4.9
LASST360000000000003,36,2008,03,5
LASST360000000000003,36,2008,04,5.1
LASST360000000000003,36,2008,05,5.2
LASST360000000000003,36,2008,06,5.3
LASST360000000000003,36,2008,07,5.4
LASST360000000000003,36,2008,08,5.6
LASST360000000000003,36,2008,09,5.8
LASST360000000000003,36,2008,10,6.1
LASST360000000000003,36,2008,11,6.4
LASST360000000000003,36,2008,12,6.8
LASST360000000000003,36,2009,01,7.2
LASST360000000000003,36,2009,02,7.6
LASST360000000000003,36,2009,03,8
LASST360000000000003,36,2009,04,8.2
LASST360000000000003,36,2009,05,8.4
LASST360000000000003,36,2009,06,8.6
LASST360000000000003,36,2009,07,8.7
LASST360000000000003,36,2009,08,8.8
LASST360000000000003,36,2009,09,8.8
LASST360000000000003,36,2009,10,8.9
LASST360000000000003,36,2009,11,8.9
LASST360000000000003,36,2009,12,8.9
LASST360000000000003,36,2010,01,8.8
LASST360000000000003,36,2010,02,8.8
LASST360000000000003,36,2010,03,8.7
LASST360000000000003,36,2010,04,8.7
LASST360000000000003,36,2010,05,8.6
LASST360000000000003,36,2010,06,8.5
LASST360000000000003,36,2010,07,8.5
LASST360000000000003,36,2010,08,8.5
LASST360000000000003,36,2010,09,8.5
LASST360000000000003,36,2010,10,8.5
LASST360000000000003,36,2010,11,8.4
LASST360000000000003,36,2010,12,8.4
LASST360000000000003,36,2011,01,8.3
LASST360000000000003,36,2011,02,8.2
LASST360000000000003,36,2011,03,8.1
LASST360000000000003,36,2011,04,8.1
LASST360000000000003,36,2011,05,8.1
LASST360000000000003,36,2011,06,8.2
LASST360000000000003,36,2011,07,8.2
LASST360000000000003,36,2011,08,8.3
LASST360000000000003,36,2011,09,8.4
LASST360000000000003,36,2011,10,8.4
LASST360000000000003,36,2011,11,8.5
LASST360000000000003,36,2011,12,8.5
LASST360000000000003,36,2012,01,8.6
LASST360000000000003,36,2012,02,8.6
LASST360000000000003,36,2012,03,8.6
LASST360000000000003,36,2012,04,8.7
LASST360000000000003,36,2012,05,8.7
LASST360000000000003,36,2012,06,8.6
LASST360000000000003,36,2012,07,8.5
LASST360000000000003,36,2012,08,8.4
LASST360000000000003,36,2012,09,8.3
LASST360000000000003,36,2012,10,8.2
LASST360000000000003,36,2012,11,8.1
LASST360000000000003,36,2012,12,8
LASST360000000000003,36,2013,01,8
LASST360000000000003,36,2013,02,7.9
LASST360000000000003,36,2013,03,7.8
LASST360000000000003,36,2013,04,7.7
LASST360000000000003,36,2013,05,7.6
LASST360000000000003,36,2013,06,7.6
LASST360000000000003,36,2013,07,7.5
LASST360000000000003,36,2013,08,7.5
LASST360000000000003,36,2013,09,7.4
LASST360000000000003,36,2013,10,7.2
LASST360000000000003,36,2013,11,7.1
LASST360000000000003,36,2013,12,7
LASST360000000000003,36,2014,01,6.8
LASST360000000000003,36,2014,02,6.7
LASST360000000000003,36,2014,03,6.6
LASST360000000000003,36,2014,04,6.5
LASST360000000000003,36,2014,05,6.4
LASST360000000000003,36,2014,06,6.3
LASST360000000000003,36,2014,07,6.1
LASST360000000000003,36,2014,08,6
LASST360000000000003,36,2014,09,6
LASST360000000000003,36,2014,10,5.9
LASST360000000000003,36,2014,11,5.8
LASST360000000000003,36,2014,12,5.8
LASST360000000000003,36,2015,01,5.8
LASST360000000000003,36,2015,02,5.8
LASST360000000000003,36,2015,03,5.7
LASST360000000000003,36,2015,04,5.7
LASST360000000000003,36,2015,05,5.7
LASST360000000000003,36,2015,06,5.5
LASST360000000000003,36,2015,07,5.4
LASST360000000000003,36,2015,08,5.2
LASST360000000000003,36,2015,09,5.1
LASST370000000000003,37,2006,01,4.7
LASST370000000000003,37,2006,02,4.6
LASST370000000000003,37,2006,03,4.6
LASST370000000000003,37,2006,04,4.6
LASST370000000000003,37,2006,05,4.7
LASST370000000000003,37,2006,06,4.8
LASST370000000000003,37,2006,07,4.8
LASST370000000000003,37,2006,08,4.9
LASST370000000000003,37,2006,09,4.9
LASST370000000000003,37,2006,10,4.9
LASST370000000000003,37,2006,11,4.8
LASST370000000000003,37,2006,12,4.8
LASST370000000000003,37,2007,01,4.7
LASST370000000000003,37,2007,02,4.6
LASST370000000000003,37,2007,03,4.6
LASST370000000000003,37,2007,04,4.6
LASST370000000000003,37,2007,05,4.7
LASST370000000000003,37,2007,06,4.7
LASST370000000000003,37,2007,07,4.8
LASST370000000000003,37,2007,08,4.8
LASST370000000000003,37,2007,09,4.9
LASST370000000000003,37,2007,10,5
LASST370000000000003,37,2007,11,5
LASST370000000000003,37,2007,12,5
LASST370000000000003,37,2008,01,5.1
LASST370000000000003,37,2008,02,5.1
LASST370000000000003,37,2008,03,5.3
LASST370000000000003,37,2008,04,5.4
LASST370000000000003,37,2008,05,5.6
LASST370000000000003,37,2008,06,5.9
LASST370000000000003,37,2008,07,6.1
LASST370000000000003,37,2008,08,6.3
LASST370000000000003,37,2008,09,6.4
LASST370000000000003,37,2008,10,6.6
LASST370000000000003,37,2008,11,8.5
LASST370000000000003,37,2008,12,9.3
LASST370000000000003,37,2009,01,9.8
LASST370000000000003,37,2009,02,10.2
LASST370000000000003,37,2009,03,10.4
LASST370000000000003,37,2009,04,10.6
LASST370000000000003,37,2009,05,10.7
LASST370000000000003,37,2009,06,10.7
LASST370000000000003,37,2009,07,10.7
LASST370000000000003,37,2009,08,10.7
LASST370000000000003,37,2009,09,10.8
LASST370000000000003,37,2009,10,10.9
LASST370000000000003,37,2009,11,11
LASST370000000000003,37,2009,12,11.2
LASST370000000000003,37,2010,01,11.3
LASST370000000000003,37,2010,02,11.3
LASST370000000000003,37,2010,03,11.3
LASST370000000000003,37,2010,04,11.1
LASST370000000000003,37,2010,05,10.9
LASST370000000000003,37,2010,06,10.7
LASST370000000000003,37,2010,07,10.5
LASST370000000000003,37,2010,08,10.4
LASST370000000000003,37,2010,09,10.3
LASST370000000000003,37,2010,10,10.3
LASST370000000000003,37,2010,11,10.3
LASST370000000000003,37,2010,12,10.3
LASST370000000000003,37,2011,01,10.2
LASST370000000000003,37,2011,02,10.2
LASST370000000000003,37,2011,03,10.1
LASST370000000000003,37,2011,04,10.1
LASST370000000000003,37,2011,05,10.1
LASST370000000000003,37,2011,06,10.2
LASST370000000000003,37,2011,07,10.2
LASST370000000000003,37,2011,08,10.2
LASST370000000000003,37,2011,09,10.1
LASST370000000000003,37,2011,10,10
LASST370000000000003,37,2011,11,9.8
LASST370000000000003,37,2011,12,9.6
LASST370000000000003,37,2012,01,9.4
LASST370000000000003,37,2012,02,9.3
LASST370000000000003,37,2012,03,9.2
LASST370000000000003,37,2012,04,9.2
LASST370000000000003,37,2012,05,9.2
LASST370000000000003,37,2012,06,9.1
LASST370000000000003,37,2012,07,9.1
LASST370000000000003,37,2012,08,9.1
LASST370000000000003,37,2012,09,9
LASST370000000000003,37,2012,10,9
LASST370000000000003,37,2012,11,8.9
LASST370000000000003,37,2012,12,8.8
LASST370000000000003,37,2013,01,8.7
LASST370000000000003,37,2013,02,8.6
LASST370000000000003,37,2013,03,8.4
LASST370000000000003,37,2013,04,8.2
LASST370000000000003,37,2013,05,8.1
LASST370000000000003,37,2013,06,7.9
LASST370000000000003,37,2013,07,7.7
LASST370000000000003,37,2013,08,7.5
LASST370000000000003,37,2013,09,7.3
LASST370000000000003,37,2013,10,7.1
LASST370000000000003,37,2013,11,6.9
LASST370000000000003,37,2013,12,6.7
LASST370000000000003,37,2014,01,6.6
LASST370000000000003,37,2014,02,6.5
LASST370000000000003,37,2014,03,6.4
LASST370000000000003,37,2014,04,6.4
LASST370000000000003,37,2014,05,6.3
LASST370000000000003,37,2014,06,6.2
LASST370000000000003,37,2014,07,6.1
LASST370000000000003,37,2014,08,6
LASST370000000000003,37,2014,09,5.8
LASST370000000000003,37,2014,10,5.7
LASST370000000000003,37,2014,11,5.5
LASST370000000000003,37,2014,12,5.4
LASST370000000000003,37,2015,01,5.3
LASST370000000000003,37,2015,02,5.3
LASST370000000000003,37,2015,03,5.4
LASST370000000000003,37,2015,04,5.5
LASST370000000000003,37,2015,05,5.7
LASST370000000000003,37,2015,06,5.8
LASST370000000000003,37,2015,07,5.9
LASST370000000000003,37,2015,08,5.9
LASST370000000000003,37,2015,09,5.8
LASST380000000000003,38,2006,01,3.2
LASST380000000000003,38,2006,02,3.2
LASST380000000000003,38,2006,03,3.2
LASST380000000000003,38,2006,04,3.2
LASST380000000000003,38,2006,05,3.2
LASST380000000000003,38,2006,06,3.2
LASST380000000000003,38,2006,07,3.2
LASST380000000000003,38,2006,08,3.2
LASST380000000000003,38,2006,09,3.3
LASST380000000000003,38,2006,10,3.3
LASST380000000000003,38,2006,11,3.2
LASST380000000000003,38,2006,12,3.2
LASST380000000000003,38,2007,01,3.2
LASST380000000000003,38,2007,02,3.1
LASST380000000000003,38,2007,03,3.1
LASST380000000000003,38,2007,04,3.1
LASST380000000000003,38,2007,05,3.1
LASST380000000000003,38,2007,06,3.1
LASST380000000000003,38,2007,07,3.1
LASST380000000000003,38,2007,08,3.1
LASST380000000000003,38,2007,09,3.1
LASST380000000000003,38,2007,10,3.1
LASST380000000000003,38,2007,11,3.1
LASST380000000000003,38,2007,12,3.1
LASST380000000000003,38,2008,01,3
LASST380000000000003,38,2008,02,3
LASST380000000000003,38,2008,03,3
LASST380000000000003,38,2008,04,3
LASST380000000000003,38,2008,05,3.1
LASST380000000000003,38,2008,06,3.1
LASST380000000000003,38,2008,07,3.2
LASST380000000000003,38,2008,08,3.2
LASST380000000000003,38,2008,09,3.3
LASST380000000000003,38,2008,10,3.4
LASST380000000000003,38,2008,11,3.5
LASST380000000000003,38,2008,12,3.7
LASST380000000000003,38,2009,01,3.9
LASST380000000000003,38,2009,02,4.1
LASST380000000000003,38,2009,03,4.2
LASST380000000000003,38,2009,04,4.3
LASST380000000000003,38,2009,05,4.3
LASST380000000000003,38,2009,06,4.2
LASST380000000000003,38,2009,07,4.1
LASST380000000000003,38,2009,08,4.1
LASST380000000000003,38,2009,09,4
LASST380000000000003,38,2009,10,4
LASST380000000000003,38,2009,11,4
LASST380000000000003,38,2009,12,4
LASST380000000000003,38,2010,01,4
LASST380000000000003,38,2010,02,4
LASST380000000000003,38,2010,03,3.9
LASST380000000000003,38,2010,04,3.8
LASST380000000000003,38,2010,05,3.8
LASST380000000000003,38,2010,06,3.8
LASST380000000000003,38,2010,07,3.7
LASST380000000000003,38,2010,08,3.7
LASST380000000000003,38,2010,09,3.7
LASST380000000000003,38,2010,10,3.7
LASST380000000000003,38,2010,11,3.6
LASST380000000000003,38,2010,12,3.6
LASST380000000000003,38,2011,01,3.5
LASST380000000000003,38,2011,02,3.5
LASST380000000000003,38,2011,03,3.5
LASST380000000000003,38,2011,04,3.5
LASST380000000000003,38,2011,05,3.5
LASST380000000000003,38,2011,06,3.5
LASST380000000000003,38,2011,07,3.5
LASST380000000000003,38,2011,08,3.5
LASST380000000000003,38,2011,09,3.5
LASST380000000000003,38,2011,10,3.4
LASST380000000000003,38,2011,11,3.3
LASST380000000000003,38,2011,12,3.2
LASST380000000000003,38,2012,01,3.1
LASST380000000000003,38,2012,02,3.1
LASST380000000000003,38,2012,03,3
LASST380000000000003,38,2012,04,3
LASST380000000000003,38,2012,05,3
LASST380000000000003,38,2012,06,3
LASST380000000000003,38,2012,07,3
LASST380000000000003,38,2012,08,3
LASST380000000000003,38,2012,09,3
LASST380000000000003,38,2012,10,3.1
LASST380000000000003,38,2012,11,3.1
LASST380000000000003,38,2012,12,3.1
LASST380000000000003,38,2013,01,3.1
LASST380000000000003,38,2013,02,3.1
LASST380000000000003,38,2013,03,3
LASST380000000000003,38,2013,04,3
LASST380000000000003,38,2013,05,3
LASST380000000000003,38,2013,06,2.9
LASST380000000000003,38,2013,07,2.9
LASST380000000000003,38,2013,08,2.8
LASST380000000000003,38,2013,09,2.8
LASST380000000000003,38,2013,10,2.8
LASST380000000000003,38,2013,11,2.7
LASST380000000000003,38,2013,12,2.7
LASST380000000000003,38,2014,01,2.7
LASST380000000000003,38,2014,02,2.7
LASST380000000000003,38,2014,03,2.7
LASST380000000000003,38,2014,04,2.7
LASST380000000000003,38,2014,05,2.7
LASST380000000000003,38,2014,06,2.7
LASST380000000000003,38,2014,07,2.7
LASST380000000000003,38,2014,08,2.7
LASST380000000000003,38,2014,09,2.7
LASST380000000000003,38,2014,10,2.8
LASST380000000000003,38,2014,11,2.8
LASST380000000000003,38,2014,12,2.8
LASST380000000000003,38,2015,01,2.8
LASST380000000000003,38,2015,02,2.9
LASST380000000000003,38,2015,03,3.1
LASST380000000000003,38,2015,04,3.1
LASST380000000000003,38,2015,05,3.1
LASST380000000000003,38,2015,06,3.1
LASST380000000000003,38,2015,07,3
LASST380000000000003,38,2015,08,2.9
LASST380000000000003,38,2015,09,2.8
LASST390000000000003,39,2006,01,5.5
LASST390000000000003,39,2006,02,5.3
LASST390000000000003,39,2006,03,5.3
LASST390000000000003,39,2006,04,5.3
LASST390000000000003,39,2006,05,5.3
LASST390000000000003,39,2006,06,5.4
LASST390000000000003,39,2006,07,5.5
LASST390000000000003,39,2006,08,5.5
LASST390000000000003,39,2006,09,5.5
LASST390000000000003,39,2006,10,5.5
LASST390000000000003,39,2006,11,5.5
LASST390000000000003,39,2006,12,5.5
LASST390000000000003,39,2007,01,5.5
LASST390000000000003,39,2007,02,5.5
LASST390000000000003,39,2007,03,5.5
LASST390000000000003,39,2007,04,5.5
LASST390000000000003,39,2007,05,5.5
LASST390000000000003,39,2007,06,5.6
LASST390000000000003,39,2007,07,5.6
LASST390000000000003,39,2007,08,5.7
LASST390000000000003,39,2007,09,5.7
LASST390000000000003,39,2007,10,5.7
LASST390000000000003,39,2007,11,5.7
LASST390000000000003,39,2007,12,5.7
LASST390000000000003,39,2008,01,5.6
LASST390000000000003,39,2008,02,5.7
LASST390000000000003,39,2008,03,5.7
LASST390000000000003,39,2008,04,5.9
LASST390000000000003,39,2008,05,6.2
LASST390000000000003,39,2008,06,6.4
LASST390000000000003,39,2008,07,6.6
LASST390000000000003,39,2008,08,6.8
LASST390000000000003,39,2008,09,7
LASST390000000000003,39,2008,10,7.3
LASST390000000000003,39,2008,11,7.7
LASST390000000000003,39,2008,12,8.3
LASST390000000000003,39,2009,01,8.9
LASST390000000000003,39,2009,02,9.5
LASST390000000000003,39,2009,03,10
LASST390000000000003,39,2009,04,10.3
LASST390000000000003,39,2009,05,10.6
LASST390000000000003,39,2009,06,10.7
LASST390000000000003,39,2009,07,10.7
LASST390000000000003,39,2009,08,10.7
LASST390000000000003,39,2009,09,10.8
LASST390000000000003,39,2009,10,10.8
LASST390000000000003,39,2009,11,10.9
LASST390000000000003,39,2009,12,11
LASST390000000000003,39,2010,01,11
LASST390000000000003,39,2010,02,10.9
LASST390000000000003,39,2010,03,10.8
LASST390000000000003,39,2010,04,10.5
LASST390000000000003,39,2010,05,10.3
LASST390000000000003,39,2010,06,10.1
LASST390000000000003,39,2010,07,9.9
LASST390000000000003,39,2010,08,9.8
LASST390000000000003,39,2010,09,9.8
LASST390000000000003,39,2010,10,9.7
LASST390000000000003,39,2010,11,9.6
LASST390000000000003,39,2010,12,9.4
LASST390000000000003,39,2011,01,9.2
LASST390000000000003,39,2011,02,9.1
LASST390000000000003,39,2011,03,9
LASST390000000000003,39,2011,04,9
LASST390000000000003,39,2011,05,9
LASST390000000000003,39,2011,06,9
LASST390000000000003,39,2011,07,9
LASST390000000000003,39,2011,08,8.9
LASST390000000000003,39,2011,09,8.7
LASST390000000000003,39,2011,10,8.5
LASST390000000000003,39,2011,11,8.2
LASST390000000000003,39,2011,12,8
LASST390000000000003,39,2012,01,7.7
LASST390000000000003,39,2012,02,7.6
LASST390000000000003,39,2012,03,7.5
LASST390000000000003,39,2012,04,7.4
LASST390000000000003,39,2012,05,7.3
LASST390000000000003,39,2012,06,7.3
LASST390000000000003,39,2012,07,7.2
LASST390000000000003,39,2012,08,7.2
LASST390000000000003,39,2012,09,7.2
LASST390000000000003,39,2012,10,7.2
LASST390000000000003,39,2012,11,7.3
LASST390000000000003,39,2012,12,7.4
LASST390000000000003,39,2013,01,7.4
LASST390000000000003,39,2013,02,7.5
LASST390000000000003,39,2013,03,7.5
LASST390000000000003,39,2013,04,7.4
LASST390000000000003,39,2013,05,7.4
LASST390000000000003,39,2013,06,7.4
LASST390000000000003,39,2013,07,7.4
LASST390000000000003,39,2013,08,7.3
LASST390000000000003,39,2013,09,7.2
LASST390000000000003,39,2013,10,7.1
LASST390000000000003,39,2013,11,6.9
LASST390000000000003,39,2013,12,6.7
LASST390000000000003,39,2014,01,6.5
LASST390000000000003,39,2014,02,6.2
LASST390000000000003,39,2014,03,6
LASST390000000000003,39,2014,04,5.9
LASST390000000000003,39,2014,05,5.7
LASST390000000000003,39,2014,06,5.6
LASST390000000000003,39,2014,07,5.5
LASST390000000000003,39,2014,08,5.4
LASST390000000000003,39,2014,09,5.3
